,Unnamed: 0,Unnamed: 1,z,y,x,z_corr,y_corr,x_corr,r,theta,phi,phi_bin,theta_bin,d_i,d_o
2676,536,645876,97,640,859,-415.4970383407348,67.9651776607435,222.5487081069384,476.21946802335344,2.6310729059369,0.2963986074656381,20,20,93.834961501564,16.09347693943108
2677,537,598012,90,671,815,-422.4970383407348,88.1151776607435,193.94870810693843,473.1639602899053,2.6745836741110938,0.4264423400192825,20,21,77.51773990513398,2.449489742783178
2678,537,624991,94,659,836,-418.4970383407348,80.3151776607435,207.5987081069384,474.0121543487182,2.6527618409056366,0.3691425609832588,20,21,84.92349498224858,8.54400374531753
2679,537,541506,82,661,841,-430.4970383407348,81.6151776607435,210.8487081069384,486.2570461752752,2.6579955572569705,0.36931849076698,20,21,97.16480844420988,21.118712081942878
2680,537,569329,86,639,826,-426.4970383407348,67.3151776607435,201.0987081069384,476.3105575768768,2.6801654529809844,0.3230133193137875,20,21,78.8986691902975,4.58257569495584
2681,537,590807,89,652,830,-423.4970383407348,75.7651776607435,203.69870810693843,476.0076336717443,2.6674519715632536,0.3560916187390179,20,21,82.57723657279892,7.280109889280518
2682,538,562395,85,640,823,-427.4970383407348,67.9651776607435,199.1487081069384,476.48000074002965,2.684180312544866,0.3288841037409724,20,22,77.85242449660768,4.123105625617661
2683,538,541185,82,620,822,-430.4970383407348,54.9651776607435,198.4987081069384,477.23223685700935,2.695339028815232,0.2701359090677987,20,22,75.07329751649384,2.23606797749979
2684,538,527526,80,633,813,-432.4970383407348,63.4151776607435,192.6487081069384,477.6910064743977,2.70309556693736,0.318003580778864,20,22,73.46427703312679,1.4142135623730951
2685,538,555489,84,651,815,-428.4970383407348,75.1151776607435,193.94870810693843,476.30673222004384,2.689704345134131,0.3695052003196691,20,22,76.24303246854758,2.449489742783178
2686,538,527427,80,621,816,-432.4970383407348,55.61517766074351,194.5987081069384,477.5095740994441,2.703906501396438,0.2783735193532945,20,22,72.86288492778748,1.0
2687,539,444791,68,618,794,-444.4970383407348,53.6651776607435,180.2987081069384,482.6646791842912,2.7412386233791657,0.289295705537698,20,23,67.66091929614909,1.0
2688,539,471288,72,619,801,-440.4970383407348,54.3151776607435,184.8487081069384,480.7877121974739,2.7292852255569477,0.2857920629054134,20,23,69.03622237637282,0.0
2689,539,471408,72,635,795,-440.4970383407348,64.7151776607435,180.94870810693843,480.5914376808958,2.730219976831814,0.3434681160571197,20,23,68.84039511798287,1.0
2690,539,471413,72,636,794,-440.4970383407348,65.3651776607435,180.2987081069384,480.43508550334906,2.730966582869999,0.3478007927042382,20,23,68.45436436049933,1.0
2691,539,457882,70,637,790,-442.4970383407348,66.0151776607435,177.69870810693843,481.39221377664194,2.736847375524844,0.3556991839274321,20,23,67.86015030929418,1.4142135623730951
2692,540,379057,58,642,773,-454.4970383407348,69.2651776607435,166.6487081069384,489.01637458329066,2.763609061436737,0.3939124704733874,20,24,68.68769904429759,1.0
2693,540,405513,62,611,787,-450.4970383407348,49.11517766074351,175.7487081069384,486.05297101414544,2.756723639999194,0.2725102327758141,20,24,66.88049042882386,1.0
2694,540,372868,57,653,765,-455.4970383407348,76.41517766074351,161.44870810693843,489.26732638048,2.767878545264898,0.4420679867258132,20,24,67.88961628997471,0.0
2695,540,372536,57,621,772,-455.4970383407348,55.61517766074351,165.9987081069384,487.9817322570481,2.7746554136004127,0.3232801911865654,20,24,64.13267497929586,2.23606797749979
2696,540,366232,56,626,767,-456.4970383407348,58.86517766074351,162.7487081069384,488.20261894562856,2.7792147734994543,0.3470541250965962,20,24,63.182275995725256,2.8284271247461903
2697,541,324783,50,634,748,-462.4970383407348,64.0651776607435,150.3987081069384,490.5381013365728,2.801836977495688,0.4026910585704107,20,25,59.74110812497538,4.58257569495584
2698,541,338937,52,637,753,-460.4970383407348,66.0151776607435,153.6487081069384,489.92188306412567,2.7932499959847377,0.4058026933910185,20,25,61.47357155721473,3.605551275463989
2699,541,331968,51,646,752,-461.4970383407348,71.8651776607435,152.9987081069384,491.48013677042127,2.790490692112353,0.4391241582372179,20,25,63.94528911499267,1.4142135623730951
2700,541,331921,51,640,752,-461.4970383407348,67.9651776607435,152.9987081069384,490.9250313990093,2.7935909100425267,0.4180373910167275,20,25,62.54598308444756,2.8284271247461903
2701,541,310657,48,605,756,-464.4970383407348,45.2151776607435,155.5987081069384,491.9480347381772,2.805951725244807,0.2828000791956264,20,25,59.67411499134277,4.123105625617661
2702,542,277309,43,633,720,-469.4970383407348,63.4151776607435,132.19870810693843,491.8591792308125,2.8388939212426965,0.4472727867300894,20,26,51.720402163943,10.295630140987
2703,542,297889,46,624,744,-466.4970383407348,57.5651776607435,147.79870810693842,492.7247655414429,2.813845696146684,0.3714077984475948,20,26,58.83026432033091,4.58257569495584
2704,542,284142,44,612,744,-468.4970383407348,49.765177660743504,147.79870810693842,493.7717144184398,2.820252612312428,0.3247857079517695,20,26,58.077534382926416,4.898979485566356
2705,542,304405,47,630,739,-465.4970383407348,61.4651776607435,144.54870810693842,491.2838179548021,2.8161567267355414,0.4020580057987219,20,26,56.73623181001713,6.6332495807108
2706,542,291258,45,638,731,-467.4970383407348,66.66517766074351,139.3487081069384,492.3573795739936,2.8224588167458085,0.4462231866646862,20,26,56.471231613982,6.6332495807108
2707,543,236043,37,606,719,-475.4970383407348,45.86517766074351,131.54870810693842,495.4857319815236,2.856581038813496,0.3354765248726663,20,27,50.85272854036448,9.539392014169456
2708,543,222694,35,619,708,-477.4970383407348,54.3151776607435,124.3987081069384,496.41575189267166,2.864626288999028,0.4116730230120937,20,27,50.19960159204453,9.899494936611664
2709,543,242776,38,608,717,-474.4970383407348,47.1651776607435,130.2487081069384,494.3042780933872,2.857545277808759,0.3474277930551859,20,27,49.41659640242335,10.954451150103322
2710,543,222387,35,594,720,-477.4970383407348,38.0651776607435,132.19870810693843,496.9193876270684,2.861083068425141,0.2803553561594182,20,27,51.0881590977792,8.94427190999916
2711,543,242748,38,606,720,-474.4970383407348,45.86517766074351,132.19870810693843,494.6994565805827,2.8548217269749854,0.3339472306706366,20,27,50.457903246171455,10.04987562112089
2712,544,157113,25,599,687,-487.4970383407348,41.3151776607435,110.7487081069384,501.62294868106113,2.9037120759492634,0.3570629355941865,20,28,46.57252408878007,10.816653826391969
2713,544,183950,29,617,693,-483.4970383407348,53.015177660743504,114.6487081069384,499.72424537663983,2.8860555616200663,0.4331293919415082,20,28,48.68264577855234,10.04987562112089
2714,544,177290,28,613,688,-484.4970383407348,50.4151776607435,111.3987081069384,499.688645525794,2.8943783509375485,0.4249850924327596,20,28,46.776062254106,11.445523142259598
2715,544,183941,29,616,693,-483.4970383407348,52.36517766074351,114.6487081069384,499.6557056476921,2.8865811611144823,0.4284485571160075,20,28,48.46648326421054,10.246950765959598
2716,544,202819,32,595,706,-480.4970383407348,38.7151776607435,123.09870810693842,497.5234273610819,2.87922161362947,0.3047105800096912,20,28,47.63402145525821,11.224972160321824
2717,545,112383,18,605,662,-494.4970383407348,45.2151776607435,94.4987081069384,505.4717984739911,2.932829918435147,0.4462790140310795,20,29,44.78839135311738,11.180339887498947
2718,545,131235,21,610,676,-491.4970383407348,48.4651776607435,103.59870810693842,504.6294724496656,2.9129550443689896,0.437570891506583,20,29,48.02082881417188,9.16515138991168
2719,545,118277,19,593,670,-493.4970383407348,37.4151776607435,99.6987081069384,504.8554790914467,2.929068427624751,0.359018294193084,20,29,44.73253849269008,11.224972160321824
2720,545,118390,19,599,660,-493.4970383407348,41.3151776607435,93.1987081069384,503.9169276269827,2.9378798696776447,0.4172699607084411,20,29,42.20189569201838,13.379088160259652
2721,545,100998,16,590,663,-496.4970383407348,35.4651776607435,95.1487081069384,506.7744711033188,2.9398551414983025,0.356782737826326,20,29,44.56455991031439,10.770329614269007
2722,546,106578,17,594,659,-495.4970383407348,38.0651776607435,92.5487081069384,505.5012721319768,2.9423122240619075,0.3902086619501377,20,30,42.906875905849866,12.36931687685298
2723,546,87680,14,600,657,-498.4970383407348,41.9651776607435,91.2487081069384,508.51420835780687,2.942776581230994,0.4310552685894213,20,30,45.92385001282014,9.273618495495704
2724,546,100830,16,579,665,-496.4970383407348,28.3151776607435,96.4487081069384,506.57024356211247,2.941835976333288,0.2855542946943902,20,30,43.840620433565945,11.224972160321824
2725,546,60849,12,594,641,-500.4970383407348,38.0651776607435,80.84870810693842,508.4119950795337,2.9649089818254284,0.4400321986326925,20,30,41.86884283091664,12.0
2726,546,60316,12,578,653,-500.4970383407348,27.665177660743502,88.64870810693841,509.0395278285141,2.9581329473831577,0.3024989906082433,20,30,43.42810150121693,10.770329614269007
2727,547,2006,6,571,637,-506.4970383407348,23.1151776607435,78.24870810693841,513.0267260159342,2.9818750007731425,0.2872372725643237,20,31,43.42810150121693,6.0
2728,547,14570,8,575,637,-504.4970383407348,25.715177660743503,78.24870810693841,511.1764787009485,2.979757208983864,0.3175151132017249,20,31,41.916583830269374,8.0
2729,547,87052,14,569,628,-498.4970383407348,21.8151776607435,72.39870810693841,504.1991393749175,2.9910562460488697,0.2926673497586992,20,31,33.04542328371661,14.0
2730,547,75939,13,578,619,-499.4970383407348,27.665177660743502,66.5487081069384,504.6695789493047,2.998296337782022,0.3939784395866372,20,31,32.66496594212215,13.0
2731,547,60193,12,574,629,-500.4970383407348,25.0651776607435,73.0487081069384,506.42044022245415,2.988494762212702,0.3305411777581126,20,31,35.79106033634656,12.0
2732,548,75446,13,566,616,-499.4970383407348,19.8651776607435,64.59870810693842,504.0485191762235,3.0071049652058948,0.2983384487869478,20,32,30.62678566222711,13.0
2733,548,31607,10,577,607,-502.4970383407348,27.0151776607435,58.74870810693841,506.64040903730296,3.013613745268379,0.4310090887488694,20,32,32.526911934581186,10.0
2734,548,31464,10,571,594,-502.4970383407348,23.1151776607435,50.29870810693841,505.5368878892267,3.0318734922350123,0.4307739376495777,20,32,29.13760456866693,10.0
2735,548,59887,12,568,614,-500.4970383407348,21.165177660743502,63.29870810693841,504.9276944090759,3.009020440740231,0.3226831025065431,20,32,31.192947920964443,12.0
2736,548,43319,11,571,599,-501.4970383407348,23.1151776607435,53.54870810693841,504.8772673063605,3.0258115319350125,0.4075035646559591,20,32,29.13760456866693,11.0
2737,549,2116043,300,790,924,-212.4970383407348,165.4651776607435,264.7987081069384,377.6930925195597,2.1683458092754075,0.558506937365085,21,5,107.50348831549609,5.744562646538029
2738,549,2078152,298,794,928,-214.4970383407348,168.0651776607435,267.39870810693844,381.7812888243,2.167395323765047,0.5611258551783465,21,5,113.17685275708986,0.0
2739,549,2116160,300,794,922,-212.4970383407348,168.0651776607435,263.4987081069384,377.931825095144,2.1679159841555427,0.5677662865101458,21,5,108.06479537758815,5.385164807134504
2740,549,2115921,300,787,926,-212.4970383407348,163.51517766074352,266.09870810693843,377.757497722004,2.1682297852878647,0.5510063371807522,21,5,107.54533927604672,5.744562646538029
2741,549,2119022,301,769,934,-211.4970383407348,151.8151776607435,271.2987081069384,376.007758451284,2.168179179114148,0.5101737159918712,21,5,105.23782589924596,5.0
2742,550,1998649,295,818,908,-217.4970383407348,183.6651776607435,254.3987081069384,381.780777225128,2.176926046387869,0.6253113588781083,21,6,110.5486318323298,1.7320508075688772
2743,550,2116575,300,808,903,-212.4970383407348,177.1651776607435,251.1487081069384,373.6551418928029,2.175718771196364,0.614353910589224,21,6,100.30453628824571,6.0
2744,550,1948968,291,798,924,-221.4970383407348,170.6651776607435,264.7987081069384,385.1050462858071,2.18359611386038,0.5725054971285998,21,6,112.77411050414008,1.0
2745,550,2115698,300,780,905,-212.4970383407348,158.9651776607435,252.44870810693843,366.2721245701857,2.189723462398102,0.5619669221320306,21,6,86.19164692706596,6.0
2746,550,2101568,299,752,932,-213.4970383407348,140.76517766074352,269.9987081069384,371.88052248207566,2.182302274779337,0.4805852970346999,21,6,95.51439682058408,7.0
2747,551,1847074,281,791,933,-231.4970383407348,166.1151776607435,270.64870810693844,392.9832747201168,2.200711307670768,0.5504806610506277,21,7,118.11011811017715,8.246211251235321
2748,551,2077992,298,790,888,-214.4970383407348,165.4651776607435,241.3987081069384,362.8512653291248,2.2032717309404086,0.6008895552637599,21,7,77.83315488916018,8.0
2749,551,1770187,269,792,928,-243.4970383407348,166.76517766074352,267.39870810693844,398.250550857357,2.228646009593488,0.5576332530058803,21,7,117.73699503554522,10.246950765959598
2750,551,2046061,297,748,906,-215.4970383407348,138.1651776607435,253.09870810693843,359.98270221922354,2.212588090660501,0.4996856863987742,21,7,70.90133990271269,9.0
2751,551,2077252,298,767,902,-214.4970383407348,150.51517766074352,250.4987081069384,362.50986321262616,2.203962143526442,0.5410531499651073,21,7,76.95453203028396,8.0
2752,552,1708271,257,806,914,-255.4970383407348,175.8651776607435,258.2987081069384,403.64033485795886,2.2561952958465508,0.5977642837730384,21,8,118.00423721205946,12.206555615733702
2753,552,1754921,266,786,926,-246.4970383407348,162.8651776607435,266.09870810693843,397.6108379576704,2.239469533369432,0.5492312452957298,21,8,114.0570032922135,7.3484692283495345
2754,552,1708090,257,758,940,-255.4970383407348,144.6651776607435,275.1987081069384,402.4190343065662,2.2586792445598385,0.4839762824579119,21,8,115.23020437367974,9.899494936611664
2755,552,1734447,262,799,917,-250.4970383407348,171.3151776607435,260.2487081069384,399.7837495268437,2.2479552457225824,0.5821703566895043,21,8,114.91736161259531,8.602325267042627
2756,552,1744736,264,787,923,-248.4970383407348,163.51517766074352,264.14870810693844,397.82223590959023,2.245471143489144,0.5542925767179852,21,8,112.8228700219951,6.4031242374328485
2757,553,1676056,251,810,905,-261.4970383407348,178.4651776607435,252.44870810693843,404.9208205604136,2.2728642665261263,0.6153661035501258,21,9,115.33429672044652,10.488088481701515
2758,553,1637422,244,752,942,-268.4970383407348,140.76517766074352,276.4987081069384,410.3133320091033,2.284146483071387,0.4709001749903778,21,9,118.85285019720814,15.264337522473747
2759,553,1670486,250,776,932,-262.4970383407348,156.3651776607435,269.9987081069384,407.74264714639406,2.2702257350590056,0.5249348355081213,21,9,119.41942890501528,14.7648230602334
2760,553,1675849,251,764,940,-261.4970383407348,148.5651776607435,275.1987081069384,407.6599588113504,2.267194554656636,0.495014743818131,21,9,119.97082978791136,15.264337522473747
2761,553,1631843,243,758,940,-269.4970383407348,144.6651776607435,275.1987081069384,411.44987087830015,2.284970497460446,0.4839762824579119,21,9,120.15822901491184,16.73320053068151
2762,554,1603311,238,743,935,-274.4970383407348,134.9151776607435,271.9487081069384,409.27598153580624,2.305934082904728,0.4605269451710455,21,10,111.45402639653716,9.433981132056603
2763,554,1575164,233,803,901,-279.4970383407348,173.9151776607435,249.84870810693843,413.266815029608,2.3135398157542197,0.6080915622038209,21,10,115.17378173872731,13.114877048604
2764,554,1522199,224,755,936,-288.4970383407348,142.7151776607435,272.59870810693843,421.7916769303121,2.3240007842267256,0.4822984658766754,21,10,122.88612614937456,21.93171219946131
2765,554,1551656,229,758,927,-283.4970383407348,144.6651776607435,266.7487081069384,415.27515896367214,2.3222104257058875,0.4969335893465981,21,10,114.9304137293519,13.892443989449804
2766,554,1574888,233,754,939,-279.4970383407348,142.0651776607435,274.5487081069384,416.7470483017362,2.3058992589815013,0.4775098080743027,21,10,121.30127781684742,19.235384061671343
2767,555,1479946,217,748,924,-295.4970383407348,138.1651776607435,264.7987081069384,420.1505346911677,2.350842577455821,0.4809149749751025,21,11,113.08846094982458,13.96424004376894
2768,555,1480077,217,776,906,-295.4970383407348,156.3651776607435,253.09870810693843,419.3179277093013,2.352808972872006,0.5534073009645945,21,11,111.7765628385486,12.449899597988733
2769,555,1522272,224,768,916,-288.4970383407348,151.1651776607435,259.59870810693843,416.5008299143844,2.3359787442807827,0.5273055622062973,21,11,112.809574061779,12.449899597988733
2770,555,1516250,223,754,932,-289.4970383407348,142.0651776607435,269.9987081069384,420.5833476152512,2.329970519835829,0.4843636337969437,21,11,119.6202324023825,19.131126469708992
2771,555,1467621,215,788,901,-297.4970383407348,164.1651776607435,249.84870810693843,421.7571224301946,2.3537487326734774,0.5813211551635304,21,11,114.7214016650773,15.427248620541512
2772,556,1436201,210,755,914,-302.4970383407348,142.7151776607435,258.2987081069384,422.5994590026908,2.368566563379195,0.5047758200269405,21,12,111.22499719037982,13.19090595827292
2773,556,1404877,205,757,916,-307.4970383407348,144.01517766074352,259.59870810693843,427.4181667123781,2.373776246638397,0.5064909588099922,21,12,115.90513362228612,18.2208671582886
2774,556,1423595,208,741,918,-304.4970383407348,133.6151776607435,260.89870810693844,422.6577787660608,2.3752242465585285,0.4733078601389477,21,12,109.14669028422254,11.74734012447073
2775,556,1385598,202,737,918,-310.4970383407348,131.01517766074352,260.89870810693844,426.1942321145529,2.386975888848284,0.4653811020302512,21,12,110.24971655292362,13.674794331177344
2776,556,1430210,209,793,897,-303.4970383407348,167.4151776607435,247.2487081069384,425.7584029156979,2.364333767757776,0.595199475431041,21,12,116.82465493208188,18.193405398660254
2777,557,1286126,187,776,896,-325.4970383407348,156.3651776607435,246.5987081069384,437.2748718980736,2.4103966191984543,0.565107529387126,21,13,117.63502879669814,22.360679774997894
2778,557,1333520,194,790,881,-318.4970383407348,165.4651776607435,236.8487081069384,430.0190681609905,2.404845410224884,0.6097933251567353,21,13,110.3675676999362,14.45683229480096
2779,557,1306124,190,757,902,-322.4970383407348,144.01517766074352,250.4987081069384,433.0061360979149,2.411010867576903,0.5217695362820649,21,13,111.93748255164576,16.881943016134134
2780,557,1272550,185,760,903,-327.4970383407348,145.9651776607435,251.1487081069384,437.7622834316237,2.4160148872139047,0.5264739641989785,21,13,116.36580253665592,21.656407827707717
2781,557,1312670,191,730,916,-321.4970383407348,126.4651776607435,259.59870810693843,432.1403430292279,2.4097800625417736,0.4533200543794798,21,13,110.89183919477574,16.0312195418814
2782,558,1245821,181,727,905,-331.4970383407348,124.5151776607435,252.44870810693843,434.88465841120137,2.437600485181024,0.4582166417623282,21,14,105.89617556833674,13.038404810405298
2783,558,1232590,179,783,875,-333.4970383407348,160.9151776607435,232.94870810693843,437.4689355740837,2.437706785024355,0.6045079185271914,21,14,109.76338187209797,16.24807680927192
2784,558,1225883,178,788,880,-334.4970383407348,164.1651776607435,236.19870810693843,441.16697964205474,2.431359070758578,0.6073825701400372,21,14,116.28843450661807,22.40535650240808
2785,558,1239247,180,768,880,-332.4970383407348,151.1651776607435,236.19870810693843,434.96554019134766,2.440939984731948,0.5693071975246582,21,14,105.5035544424926,12.36931687685298
2786,558,1205026,175,755,886,-337.4970383407348,142.7151776607435,240.0987081069384,438.0859076232945,2.4502490761026614,0.5362932343676019,21,14,106.38608931622592,14.071247279470288
2787,559,1081844,158,758,878,-354.4970383407348,144.6651776607435,234.8987081069384,449.1921269237424,2.4802820573653714,0.5520011338166992,21,15,110.82418508610834,20.688160865577203
2788,559,1156669,168,729,893,-344.4970383407348,125.8151776607435,244.6487081069384,440.863537541648,2.467725275038516,0.4749973155411185,21,15,104.1585330157832,13.341664064126334
2789,559,1089493,159,758,869,-353.4970383407348,144.6651776607435,229.0487081069384,445.3666808695313,2.4876989266185303,0.5633251115393948,21,15,103.860483341837,14.071247279470288
2790,559,1163981,169,784,860,-343.4970383407348,161.5651776607435,223.19870810693843,440.3534776540434,2.465539537247877,0.6265622013635986,21,15,104.7950380504726,13.30413469565007
2791,559,1134713,165,769,865,-347.4970383407348,151.8151776607435,226.44870810693843,441.6798130173561,2.476342383355959,0.5905948436607226,21,15,102.95630140987,12.36931687685298
2792,560,1067232,156,772,859,-356.4970383407348,153.76517766074352,222.5487081069384,447.506196255228,2.492496379485493,0.604611522680459,21,16,105.1094667477673,15.652475842498529
2793,560,987040,145,768,848,-367.4970383407348,151.1651776607435,215.3987081069384,451.99733138654005,2.520170556008663,0.6119279088883783,21,16,101.92644406629714,14.491376746189438
2794,560,957164,141,756,861,-371.4970383407348,143.3651776607435,223.8487081069384,456.80615996588665,2.5205097069549693,0.5696363966963799,21,16,107.37318100903968,20.09975124224178
2795,560,1046187,153,755,872,-359.4970383407348,142.7151776607435,230.9987081069384,450.517641893824,2.4947065052427746,0.5534181086907607,21,16,107.88883167408942,18.76166303929372
2796,560,1009662,148,723,874,-364.4970383407348,121.91517766074352,232.2987081069384,449.0925197455089,2.5177336244404547,0.4833064564839877,21,16,98.6610358753647,11.704699910719626
2797,561,964540,142,764,842,-370.4970383407348,148.5651776607435,211.4987081069384,451.7425937008023,2.532470820596507,0.612361751382707,21,17,97.74456506629922,11.090536506409418
2798,561,936006,138,757,862,-374.4970383407348,144.01517766074352,224.4987081069384,459.7695869284109,2.522718322033446,0.570374251576114,21,17,110.2451813005902,23.2163735324878
2799,561,853247,126,733,861,-386.4970383407348,128.4151776607435,223.8487081069384,464.73504561303,2.5528693326652183,0.5208338029178533,21,17,106.38608931622592,21.6794833886788
2800,561,971946,143,762,844,-369.4970383407348,147.26517766074352,212.7987081069384,451.10795167676525,2.53061548987459,0.6053635528875752,21,17,97.5551126287085,10.770329614269007
2801,561,902414,133,748,858,-379.4970383407348,138.1651776607435,221.8987081069384,460.8108669366882,2.538423191825077,0.556907470674243,21,17,106.45186705737012,20.663978319771825
2802,562,830963,123,751,848,-389.4970383407348,140.1151776607435,215.3987081069384,466.6227698486687,2.5584114195904366,0.5767211472750543,21,18,107.03737664946765,22.67156809750927
2803,562,830528,123,717,846,-389.4970383407348,118.0151776607435,214.0987081069384,459.8627858911402,2.5810849949902344,0.5037782701690174,21,18,91.65696918401788,9.1104335791443
2804,562,838352,124,717,844,-388.4970383407348,118.0151776607435,212.7987081069384,458.41119219517446,2.5820273507899807,0.5063572886744415,21,18,89.67719888578144,7.280109889280518
2805,562,888728,131,710,860,-381.4970383407348,113.4651776607435,223.19870810693843,456.3244460961328,2.560788126266084,0.4703128014890987,21,18,93.706990134141,9.69535971483266
2806,562,860396,127,707,849,-385.4970383407348,111.5151776607435,216.0487081069384,455.763804720013,2.578908652116237,0.4764899593633552,21,18,87.41281370600079,4.898979485566356
2807,563,730676,109,729,821,-403.4970383407348,125.8151776607435,197.8487081069384,466.67272277168007,2.615200405145475,0.5664106080843878,21,19,89.11789943664516,9.0
2808,563,737685,110,728,821,-402.4970383407348,125.16517766074352,197.8487081069384,465.6332235477757,2.61476788360876,0.5640677909868291,21,19,88.05679985100527,7.810249675906654
2809,563,814933,121,709,839,-391.4970383407348,112.8151776607435,209.5487081069384,458.1570215651821,2.595391678824819,0.4938720296221979,21,19,85.14693182963201,3.741657386773941
2810,563,778983,116,738,819,-396.4970383407348,131.6651776607435,196.5487081069384,461.710964868624,2.6036330767727467,0.5902278860501577,21,19,87.00574693662483,5.830951894845301
2811,563,772215,115,720,831,-397.4970383407348,119.9651776607435,204.3487081069384,462.76768885241336,2.6040234452292648,0.5308512759589988,21,19,88.04544281222056,7.071067811865476
2812,564,716643,107,741,807,-405.4970383407348,133.6151776607435,188.7487081069384,466.8050327668476,2.623296782536537,0.6160082077072477,21,20,86.84468895678077,7.071067811865476
2813,564,730569,109,709,829,-403.4970383407348,112.8151776607435,203.0487081069384,465.5812519037533,2.6192489298095687,0.5071374163124789,21,20,86.36550237218562,6.708203932499369
2814,564,702220,105,718,828,-407.4970383407348,118.66517766074352,202.3987081069384,470.21324703700526,2.619187853442204,0.5302807052919155,21,20,91.7877987534291,12.041594578792296
2815,564,667481,100,698,821,-412.4970383407348,105.66517766074352,197.8487081069384,469.5349270390208,2.6435569164098256,0.4905311447568298,21,20,83.3186653757728,5.385164807134504
2816,564,702091,105,697,827,-407.4970383407348,105.0151776607435,201.7487081069384,466.6739386535383,2.6325148514119507,0.4799321912076649,21,20,83.33666660000267,4.898979485566356
2817,565,584037,88,710,795,-424.4970383407348,113.4651776607435,180.94870810693843,475.1994497757855,2.6754373009424484,0.5600772326579887,21,21,80.0812087820857,4.58257569495584
2818,565,646538,97,725,799,-415.4970383407348,123.2151776607435,183.5487081069384,470.6483794974935,2.652625296574407,0.5911994211091779,21,21,82.00609733428362,4.58257569495584
2819,565,562930,85,702,802,-427.4970383407348,108.2651776607435,185.4987081069384,478.4191020364416,2.676013720724056,0.5283060878562108,21,21,83.43860018001261,8.06225774829855
2820,565,598187,90,691,808,-422.4970383407348,101.1151776607435,189.3987081069384,473.9197159779632,2.671430766819298,0.4903787074158915,21,21,79.60527620704548,4.123105625617661
2821,565,591581,89,728,785,-423.4970383407348,125.16517766074352,174.44870810693843,474.8140846082802,2.672373854371479,0.6223679307442088,21,21,80.75270893288967,4.898979485566356
2822,566,500118,76,703,786,-436.4970383407348,108.91517766074352,175.0987081069384,482.7543246681722,2.7002535679138595,0.5564546732502413,21,22,80.97530487747484,7.280109889280518
2823,566,521225,79,708,785,-433.4970383407348,112.16517766074352,174.44870810693843,480.55495116587286,2.6953519412307685,0.5714168925423293,21,22,80.03749121505496,5.916079783099616
2824,566,506862,77,689,784,-435.4970383407348,99.8151776607435,173.79870810693842,479.4024729125185,2.710276596504994,0.5213192132635482,21,22,74.09453421137081,1.4142135623730951
2825,566,492892,75,679,789,-437.4970383407348,93.3151776607435,177.04870810693842,481.10043232271823,2.712557102020378,0.4850600210190806,21,22,75.15317691222374,2.8284271247461903
2826,566,486035,74,701,785,-438.4970383407348,107.6151776607435,174.44870810693843,484.0382535055768,2.704329528844027,0.5527441198350326,21,22,81.15417426109393,7.810249675906654
2827,567,471694,72,674,779,-440.4970383407348,90.0651776607435,170.54870810693842,480.8702931674671,2.7288927604752966,0.4858667683333174,21,23,70.09992867328754,0.0
2828,567,432437,66,704,759,-446.4970383407348,109.5651776607435,157.54870810693842,485.9894328368089,2.735669237593534,0.607656879432905,21,23,74.05403432629447,3.0
2829,567,478949,73,698,776,-439.4970383407348,105.66517766074352,168.5987081069384,482.43994533587534,2.716469815933177,0.559839451867901,21,23,75.76938695805846,3.3166247903554
2830,567,471787,72,683,783,-440.4970383407348,95.91517766074352,173.1487081069384,482.9263268985783,2.7192746082654544,0.5058683543457478,21,23,75.23961722390672,3.3166247903554
2831,567,478832,73,690,781,-439.4970383407348,100.4651776607435,171.8487081069384,482.4757787813869,2.716305796990994,0.5290295129620901,21,23,75.7429864739964,3.3166247903554
2832,568,353355,54,664,751,-458.4970383407348,83.5651776607435,152.3487081069384,490.3190817687498,2.779335538096475,0.5017004939342268,21,24,66.01514977639603,1.0
2833,568,392436,60,688,753,-452.4970383407348,99.16517766074352,153.6487081069384,488.0524845450071,2.757525355739089,0.5731360621105978,21,24,69.91423317179414,1.0
2834,568,366613,56,658,762,-456.4970383407348,79.66517766074351,159.4987081069384,490.0774677878615,2.769254661686221,0.4632253151161265,21,24,68.42514157822401,1.0
2835,568,353631,54,693,736,-458.4970383407348,102.41517766074352,142.5987081069384,490.96109248725065,2.775900639945036,0.622840216455027,21,24,67.94115100585212,0.0
2836,568,366751,56,675,749,-456.4970383407348,90.7151776607435,151.04870810693842,489.3204488805446,2.7732362039890712,0.5408378071894657,21,24,66.70082458260917,0.0
2837,569,339054,52,650,753,-460.4970383407348,74.4651776607435,153.6487081069384,491.1318667196881,2.786528035816501,0.4512888482598017,21,25,64.68384651518491,1.0
2838,569,325000,50,653,748,-462.4970383407348,76.41517766074351,150.3987081069384,492.30332240511046,2.791834015862379,0.4700938771585572,21,25,64.68384651518491,1.0
2839,569,298281,46,661,732,-466.4970383407348,81.6151776607435,139.9987081069384,493.84224432189217,2.8072543529801437,0.5278040147619101,21,25,62.20128616033595,2.23606797749979
2840,569,318259,49,685,725,-463.4970383407348,97.2151776607435,135.44870810693843,492.5714647095192,2.7962933788373032,0.6225243842824941,21,25,64.07807737440318,1.4142135623730951
2841,569,346293,53,661,751,-459.4970383407348,81.6151776607435,152.3487081069384,490.9263634501151,2.7818275711325136,0.4918081473708461,21,25,66.01514977639603,1.0
