filename_prefix,Label,0,1,2,3,4,5
B07_px+1257_py-0474,1423,0.983072,1.0,0.990044,0.993546,0.986687,0.965971
B07_px+1257_py-0474,1424,0.983667,1.0,0.99452,0.980649,0.976108,0.965398
B07_px+1257_py-0474,1425,0.994006,1.0,0.995196,0.991085,0.985179,0.98468
B07_px+1257_py-0474,1426,0.991798,1.0,0.995484,0.989856,0.983494,0.977723
B07_px+1257_py-0474,1427,0.99203,1.0,0.99341,0.984521,0.976376,0.966634
B07_px+1257_py-0474,1428,0.988376,1.0,0.99551,0.991975,0.991554,0.98739
B07_px+1257_py-0474,1429,0.993983,1.0,0.99334,0.985423,0.981784,0.974394
B07_px+1257_py-0474,1430,0.992234,1.0,0.994799,0.992759,0.986527,0.982363
B07_px+1257_py-0474,1431,0.980352,1.0,0.988718,0.986205,0.973162,0.956878
B07_px+1257_py-0474,1432,0.992092,1.0,0.993533,0.983033,0.975511,0.963641
B07_px+1257_py-0474,1433,0.99482,1.0,0.992782,0.984284,0.979255,0.977857
B07_px+1257_py-0474,1434,0.992731,1.0,0.994178,0.990024,0.983963,0.977196
B07_px+1257_py-0474,1435,0.990984,1.0,0.99277,0.983051,0.978864,0.972826
B07_px+1257_py-0474,1436,0.989591,1.0,0.99418,0.98969,0.979879,0.967986
B07_px+1257_py-0474,1437,0.986694,1.0,0.989175,0.984674,0.977352,0.968046
B07_px+1257_py-0474,1438,0.991206,1.0,0.994792,0.990799,0.982413,0.971764
B07_px+1257_py-0474,1439,0.992261,1.0,0.993239,0.992844,0.989305,0.984668
B07_px+1257_py-0474,1440,0.991591,1.0,0.994708,0.991897,0.986774,0.977135
B07_px+1257_py-0474,1441,0.972442,1.0,0.970818,0.987535,0.974442,0.952746
B07_px+1257_py-0474,1442,0.993745,1.0,0.994248,0.986826,0.982485,0.970811
B07_px+1257_py-0474,1443,0.99112,1.0,0.991135,0.989701,0.981881,0.970507
B07_px+1257_py-0474,1444,0.993662,1.0,0.99572,0.986991,0.987031,0.981937
B07_px+1257_py-0474,1445,0.994198,1.0,0.993044,0.98603,0.981888,0.957113
B07_px+1257_py-0474,1446,0.992934,1.0,0.991743,0.990224,0.980946,0.973326
B07_px+1257_py-0474,1447,0.991101,1.0,0.996229,0.991791,0.985759,0.980768
B07_px+1257_py-0474,1448,0.993503,1.0,0.99505,0.993848,0.989323,0.980472
B07_px+1257_py-0474,1449,0.989602,1.0,0.992468,0.992213,0.986296,0.986927
B07_px+1257_py-0474,1450,0.994037,1.0,0.991292,0.985245,0.972104,0.95523
B07_px+1257_py-0474,1451,0.986242,1.0,0.992935,0.979568,0.9699,0.973348
B07_px+1257_py-0474,1452,0.993486,1.0,0.99365,0.989373,0.982613,0.970522
B07_px+1257_py-0474,1453,0.986457,1.0,0.992128,0.989058,0.98419,0.978669
B07_px+1257_py-0474,1454,0.968982,1.0,0.986544,0.98174,0.975844,0.977816
B07_px+1257_py-0474,1455,0.978497,1.0,0.994152,0.987688,0.969482,0.942057
B07_px+1257_py-0474,1456,0.991593,1.0,0.994928,0.983926,0.979859,0.978961
B07_px+1257_py-0474,1457,0.987557,1.0,0.988662,0.987559,0.980756,0.961544
B07_px+1257_py-0474,1458,0.985191,1.0,0.98843,0.993263,0.99056,0.979455
B07_px+1257_py-0474,1459,0.989045,1.0,0.987912,0.984534,0.979161,0.981426
B07_px+1257_py-0474,1460,0.979812,1.0,0.975097,0.981981,0.972129,0.963687
B07_px+1257_py-0474,1461,0.993906,1.0,0.994995,0.978698,0.974932,0.971701
B07_px+1257_py-0474,1462,0.988297,1.0,0.988225,0.993752,0.98886,0.983584
B07_px+1257_py-0474,1463,0.985032,1.0,0.988161,0.989356,0.981862,0.96157
B07_px+1257_py-0474,1464,0.992373,1.0,0.995319,0.990193,0.98657,0.983406
B07_px+1257_py-0474,1465,0.99017,1.0,0.993923,0.988003,0.97658,0.970469
B07_px+1257_py-0474,1466,0.994994,1.0,0.993369,0.99128,0.981254,0.965525
B07_px+1257_py-0474,1467,0.987966,1.0,0.991691,0.992513,0.985845,0.983491
B07_px+1257_py-0474,1468,0.994858,1.0,0.994796,0.989895,0.986389,0.985656
B07_px+1257_py-0474,1469,0.991042,1.0,0.993354,0.99122,0.98211,0.979446
B07_px+1257_py-0474,1470,0.994333,1.0,0.993862,0.986932,0.989472,0.983958
B07_px+1257_py-0474,1471,0.990314,1.0,0.991937,0.989,0.983779,0.983948
B07_px+1257_py-0474,1472,0.993037,1.0,0.994128,0.984745,0.978409,0.96866
B07_px+1257_py-0474,1473,0.995157,1.0,0.989975,0.986426,0.986271,0.988981
B07_px+1257_py-0474,1474,0.991362,1.0,0.991902,0.984659,0.98096,0.963944
B07_px+1257_py-0474,1475,0.990755,1.0,0.989458,0.981515,0.975757,0.965611
B07_px+1257_py-0474,1476,0.993739,1.0,0.991485,0.984195,0.970282,0.964099
B07_px+1257_py-0474,1477,0.979568,1.0,0.981539,0.986159,0.974535,0.95526
B07_px+1257_py-0474,1478,0.99002,1.0,0.994348,0.991351,0.984072,0.973439
B07_px+1257_py-0474,1479,0.985139,1.0,0.983132,0.977166,0.963476,0.943346
B07_px+1257_py-0474,1480,0.988178,1.0,0.991246,0.988301,0.977326,0.959842
B07_px+1257_py-0474,1481,0.986249,1.0,0.990072,0.987571,0.978708,0.976909
B07_px+1257_py-0474,1482,0.993804,1.0,0.992437,0.982589,0.972394,0.973763
B07_px+1257_py-0474,1483,0.994789,1.0,0.992876,0.988956,0.977797,0.95692
B07_px+1257_py-0474,1484,0.993896,1.0,0.991706,0.992411,0.986834,0.983068
B07_px+1257_py-0474,1485,0.995744,1.0,0.993875,0.990425,0.983989,0.978702
B07_px+1257_py-0474,1486,0.992744,1.0,0.99231,0.989523,0.98341,0.978544
B07_px+1257_py-0474,1487,0.99191,1.0,0.994659,0.992065,0.989232,0.985084
B07_px+1257_py-0474,1488,0.988536,1.0,0.991501,0.987825,0.976987,0.966985
B07_px+1257_py-0474,1489,0.989809,1.0,0.992085,0.991606,0.986622,0.973201
B07_px+1257_py-0474,1490,0.993824,1.0,0.995775,0.994385,0.988433,0.984261
B07_px+1257_py-0474,1491,0.990917,1.0,0.994247,0.987305,0.984356,0.983537
B07_px+1257_py-0474,1492,0.992478,1.0,0.993677,0.991282,0.980514,0.971979
B07_px+1257_py-0474,1493,0.99186,1.0,0.995688,0.994439,0.990075,0.984662
B07_px+1257_py-0474,1494,0.990285,1.0,0.993543,0.99115,0.988878,0.983415
B07_px+1257_py-0474,1495,0.990343,1.0,0.991906,0.989823,0.981583,0.963677
B07_px+1257_py-0474,1496,0.986957,1.0,0.983131,0.988553,0.977333,0.968732
B07_px+1257_py-0474,1497,0.983639,1.0,0.981893,0.986797,0.980517,0.970434
B07_px+1257_py-0474,1498,0.994708,1.0,0.994565,0.991493,0.982189,0.971796
B07_px+1257_py-0474,1499,0.987477,1.0,0.993807,0.973716,0.958763,0.954911
B07_px+1257_py-0474,1500,0.993944,1.0,0.994842,0.989311,0.985811,0.976899
B07_px+1257_py-0474,1501,0.994091,1.0,0.99517,0.98878,0.986338,0.98318
B07_px+1257_py-0474,1502,0.993769,1.0,0.991317,0.991893,0.987811,0.980685
B07_px+1257_py-0474,1503,0.989026,1.0,0.992209,0.991515,0.98696,0.982748
B07_px+1257_py-0474,1504,0.992917,1.0,0.994737,0.99221,0.986233,0.987223
B07_px+1257_py-0474,1505,0.98863,1.0,0.992782,0.989609,0.984199,0.97116
B07_px+1257_py-0474,1506,0.992269,1.0,0.994679,0.993889,0.988542,0.980622
B07_px+1257_py-0474,1507,0.993843,1.0,0.99495,0.993409,0.989372,0.988459
B07_px+1257_py-0474,1508,0.995902,1.0,0.995641,0.993377,0.987618,0.984256
B07_px+1257_py-0474,1509,0.992692,1.0,0.993747,0.988698,0.979194,0.976805
B07_px+1257_py-0474,1510,0.993872,1.0,0.996098,0.994617,0.989812,0.984806
B07_px+1257_py-0474,1511,0.991205,1.0,0.994641,0.994674,0.987418,0.98723
B07_px+1257_py-0474,1512,0.993092,1.0,0.992918,0.985561,0.985032,0.97255
B07_px+1257_py-0474,1513,0.994323,1.0,0.991087,0.990031,0.988753,0.983968
B07_px+1257_py-0474,1514,0.994601,1.0,0.992977,0.988046,0.979394,0.963693
B07_px+1257_py-0474,1515,0.988108,1.0,0.992973,0.995975,0.991743,0.985155
B07_px+1257_py-0474,1516,0.986199,1.0,0.986453,0.985012,0.975425,0.959978
B07_px+1257_py-0474,1517,0.985658,1.0,0.991047,0.990279,0.980543,0.971254
B07_px+1257_py-0474,1518,0.993392,1.0,0.993817,0.99385,0.989908,0.984491
B07_px+1257_py-0474,1519,0.991663,1.0,0.994062,0.989415,0.977904,0.975311
B07_px+1257_py-0474,1520,0.961646,1.0,0.97287,0.986442,0.973748,0.968524
B07_px+1257_py-0474,1521,0.975579,1.0,0.988425,0.987429,0.975739,0.961938
B07_px+1257_py-0474,1522,0.988723,1.0,0.994817,0.99036,0.985698,0.976262
B07_px+1257_py-0474,1523,0.983645,1.0,0.981629,0.986112,0.977365,0.954602
B07_px+1257_py-0474,1524,0.982781,1.0,0.987124,0.992259,0.986753,0.981954
B07_px+1257_py-0474,1525,0.995549,1.0,0.995254,0.989594,0.976081,0.962906
B07_px+1257_py-0474,1526,0.974818,1.0,0.993494,0.986447,0.980478,0.968708
B07_px+1257_py-0474,1527,0.984982,1.0,0.989967,0.984524,0.97614,0.975502
B07_px+1257_py-0474,1528,0.990526,1.0,0.99183,0.989427,0.984037,0.972876
B07_px+1257_py-0474,1529,0.995346,1.0,0.996452,0.991713,0.983887,0.961074
B07_px+1257_py-0474,1530,0.993448,1.0,0.99508,0.988662,0.981661,0.974459
B07_px+1257_py-0474,1531,0.991629,1.0,0.994967,0.990749,0.981219,0.966874
B07_px+1257_py-0474,1532,0.994414,1.0,0.993242,0.989113,0.978205,0.969442
B07_px+1257_py-0474,1533,0.979643,1.0,0.978976,0.980416,0.973929,0.940712
B07_px+1257_py-0474,1534,0.992058,1.0,0.991129,0.986165,0.974787,0.966004
B07_px+1257_py-0474,1535,0.985473,1.0,0.993322,0.990404,0.979727,0.974892
B07_px+1257_py-0474,1536,0.990645,1.0,0.991078,0.986171,0.979436,0.966837
B07_px+1257_py-0474,1537,0.994163,1.0,0.996568,0.994174,0.986359,0.980667
B07_px+1257_py-0474,1538,0.994569,1.0,0.991568,0.989357,0.979875,0.970624
B07_px+1257_py-0474,1539,0.990719,1.0,0.988818,0.989921,0.990751,0.982841
B07_px+1257_py-0474,1540,0.992084,1.0,0.991792,0.988463,0.982702,0.97612
B07_px+1257_py-0474,1541,0.9908,1.0,0.988503,0.986787,0.981142,0.973627
B07_px+1257_py-0474,1542,0.984238,1.0,0.987769,0.992348,0.9866,0.980794
B07_px+1257_py-0474,1543,0.989225,1.0,0.989892,0.984735,0.977237,0.971182
B07_px+1257_py-0474,1544,0.989027,1.0,0.990503,0.990353,0.983591,0.975206
B07_px+1257_py-0474,1545,0.993823,1.0,0.996385,0.995026,0.990001,0.98632
B07_px+1257_py-0474,1546,0.993071,1.0,0.994206,0.990279,0.985838,0.974053
B07_px+1257_py-0474,1547,0.981328,1.0,0.993765,0.98896,0.984521,0.979249
B07_px+1257_py-0474,1548,0.987262,1.0,0.992599,0.991452,0.983541,0.981608
B07_px+1257_py-0474,1549,0.987617,1.0,0.991286,0.991725,0.985818,0.976382
B07_px+1257_py-0474,1550,0.994724,1.0,0.99565,0.991376,0.983894,0.972665
B07_px+1257_py-0474,1551,0.993022,1.0,0.994823,0.992908,0.989861,0.981969
B07_px+1257_py-0474,1552,0.99597,1.0,0.994748,0.991039,0.987041,0.980185
B07_px+1257_py-0474,1553,0.993011,1.0,0.995136,0.994034,0.989767,0.982956
B07_px+1257_py-0474,1554,0.992095,1.0,0.994474,0.995138,0.991178,0.985103
B07_px+1257_py-0474,1555,0.985459,1.0,0.989125,0.990206,0.98161,0.971784
B07_px+1257_py-0474,1556,0.978747,1.0,0.989068,0.989757,0.981166,0.959337
B07_px+1257_py-0474,1557,0.983706,1.0,0.99433,0.99401,0.992937,0.988202
B07_px+1257_py-0474,1558,0.982072,1.0,0.993559,0.986633,0.972561,0.968696
B07_px+1257_py-0474,1559,0.991792,1.0,0.995916,0.993295,0.987081,0.972065
B07_px+1257_py-0474,1560,0.987866,1.0,0.991552,0.99008,0.979166,0.971306
B07_px+1257_py-0474,1561,0.989025,1.0,0.993109,0.990822,0.979235,0.969949
B07_px+1257_py-0474,1562,0.993114,1.0,0.99162,0.986651,0.972218,0.963081
B07_px+1257_py-0474,1563,0.995748,1.0,0.993506,0.994024,0.990186,0.983825
B07_px+1257_py-0474,1564,0.983632,1.0,0.989568,0.992376,0.98726,0.982018
B07_px+1257_py-0474,1565,0.989612,1.0,0.99227,0.977044,0.956805,0.952432
B07_px+1257_py-0474,1566,0.993219,1.0,0.995141,0.992226,0.98771,0.980442
B07_px+1257_py-0474,1567,0.992921,1.0,0.993979,0.992453,0.988015,0.975552
B07_px+1257_py-0474,1568,0.995767,1.0,0.996366,0.989272,0.987611,0.981185
B07_px+1257_py-0474,1569,0.986822,1.0,0.990277,0.990568,0.982958,0.968631
B07_px+1257_py-0474,1570,0.992999,1.0,0.988408,0.990195,0.980781,0.970929
B07_px+1257_py-0474,1571,0.991664,1.0,0.993416,0.994811,0.989253,0.976305
B07_px+1257_py-0474,1572,0.99506,1.0,0.993833,0.992173,0.987878,0.974298
B07_px+1257_py-0474,1573,0.990553,1.0,0.994873,0.993863,0.989677,0.97767
B07_px+1257_py-0474,1574,0.990398,1.0,0.993289,0.993615,0.989996,0.985824
B07_px+1257_py-0474,1575,0.981596,1.0,0.99265,0.99293,0.985509,0.98202
B07_px+1257_py-0474,1576,0.980544,1.0,0.987668,0.992871,0.987678,0.976941
B07_px+1257_py-0474,1577,0.975266,1.0,0.984655,0.993338,0.987477,0.97806
B07_px+1257_py-0474,1578,0.980684,1.0,0.990353,0.995608,0.991129,0.987382
B07_px+1257_py-0474,1579,0.989213,1.0,0.99163,0.994753,0.988538,0.985978
B07_px+1257_py-0474,1580,0.988039,1.0,0.990456,0.994865,0.99054,0.980858
B07_px+1257_py-0474,1581,0.994609,1.0,0.993868,0.994266,0.98822,0.984872
B07_px+1257_py-0474,1582,0.98965,1.0,0.994735,0.990353,0.984257,0.964685
B07_px+1257_py-0474,1583,0.995338,1.0,0.996506,0.99468,0.988755,0.974414
B07_px+1257_py-0474,1584,0.991238,1.0,0.993015,0.98863,0.977038,0.976111
B07_px+1257_py-0474,1585,0.993778,1.0,0.994607,0.989265,0.978413,0.969211
B07_px+1257_py-0474,1586,0.994178,1.0,0.990888,0.989934,0.988387,0.975086
B07_px+1257_py-0474,1587,0.983048,1.0,0.994101,0.993719,0.989692,0.983474
B07_px+1257_py-0474,1588,0.990845,1.0,0.992949,0.990628,0.982745,0.974239
B07_px+1257_py-0474,1589,0.989309,1.0,0.993689,0.991421,0.983914,0.975752
B07_px+1257_py-0474,1590,0.991842,1.0,0.996122,0.993252,0.986394,0.976296
B07_px+1257_py-0474,1591,0.99158,1.0,0.995121,0.99241,0.987822,0.96975
B07_px+1257_py-0474,1592,0.988503,1.0,0.992996,0.984896,0.96897,0.963482
B07_px+1257_py-0474,1593,0.994899,1.0,0.993814,0.992734,0.988117,0.979683
B07_px+1257_py-0474,1594,0.983964,1.0,0.993565,0.991845,0.977792,0.968009
B07_px+1257_py-0474,1595,0.990108,1.0,0.993927,0.993814,0.986956,0.979674
B07_px+1257_py-0474,1596,0.983421,1.0,0.991982,0.993204,0.986526,0.978832
B07_px+1257_py-0474,1597,0.98615,1.0,0.992325,0.993397,0.989193,0.97593
B07_px+1257_py-0474,1598,0.988401,1.0,0.992935,0.99429,0.990243,0.982095
B07_px+1257_py-0474,1599,0.990582,1.0,0.994443,0.993944,0.985267,0.975497
B07_px+1257_py-0474,1600,0.985112,1.0,0.993546,0.984276,0.972502,0.967411
B07_px+1257_py-0474,1601,0.994746,1.0,0.995295,0.991207,0.983982,0.966367
B07_px+1257_py-0474,1602,0.994066,1.0,0.994172,0.992866,0.988963,0.98064
B07_px+1257_py-0474,1603,0.986455,1.0,0.99097,0.990733,0.984851,0.980922
B07_px+1257_py-0474,1604,0.992399,1.0,0.996418,0.992863,0.984672,0.969906
B07_px+1257_py-0474,1605,0.99638,1.0,0.994258,0.99224,0.985655,0.977651
B07_px+1257_py-0474,1606,0.992649,1.0,0.996149,0.994001,0.988044,0.977117
B07_px+1257_py-0474,1607,0.991395,1.0,0.993369,0.993825,0.989914,0.978789
B07_px+1257_py-0474,1608,0.982404,1.0,0.990741,0.983476,0.978201,0.968217
B07_px+1257_py-0474,1609,0.992139,1.0,0.994655,0.992777,0.987418,0.97392
B07_px+1257_py-0474,1610,0.989531,1.0,0.994819,0.993835,0.989409,0.984051
B07_px+1257_py-0474,1611,0.977464,1.0,0.989202,0.986777,0.976979,0.958048
B07_px+1257_py-0474,1612,0.987182,1.0,0.989016,0.988034,0.972952,0.955773
B07_px+1257_py-0474,1613,0.992229,1.0,0.994953,0.991707,0.980044,0.967905
B07_px+1257_py-0474,1614,0.936971,1.0,0.971318,0.935892,0.924546,0.841944
B07_px+1257_py-0474,1615,0.988469,1.0,0.984949,0.984468,0.974231,0.956865
B07_px+1257_py-0474,1616,0.984036,1.0,0.990382,0.992837,0.986837,0.980101
B07_px+1257_py-0474,1617,0.994837,1.0,0.994645,0.993742,0.984098,0.97015
B07_px+1257_py-0474,1618,0.992093,1.0,0.994432,0.990965,0.981947,0.966666
B07_px+1257_py-0474,1619,0.98705,1.0,0.992129,0.994869,0.988725,0.982051
B07_px+1257_py-0474,1620,0.994514,1.0,0.994169,0.995151,0.99202,0.973861
B07_px+1257_py-0474,1621,0.992281,1.0,0.994347,0.989539,0.976876,0.961742
B07_px+1257_py-0474,1622,0.978055,1.0,0.991618,0.986944,0.983235,0.976836
B07_px+1257_py-0474,1623,0.9857,1.0,0.989692,0.991638,0.993294,0.987559
B07_px+1257_py-0474,1624,0.9907,1.0,0.994776,0.990697,0.978856,0.969331
B07_px+1257_py-0474,1625,0.984048,1.0,0.993042,0.995738,0.989669,0.978251
B07_px+1257_py-0474,1626,0.993958,1.0,0.996043,0.992483,0.987347,0.983068
B07_px+1257_py-0474,1627,0.99539,1.0,0.995306,0.992239,0.98676,0.970275
B07_px+1257_py-0474,1628,0.996198,1.0,0.997293,0.993421,0.993124,0.988706
B07_px+1257_py-0474,1629,0.996034,1.0,0.995964,0.991343,0.986857,0.97624
B07_px+1257_py-0474,1630,0.983395,1.0,0.99307,0.994967,0.986828,0.982187
B07_px+1257_py-0474,1631,0.988985,1.0,0.993983,0.991855,0.984181,0.972825
B07_px+1257_py-0474,1632,0.981007,1.0,0.993375,0.99011,0.982543,0.9827
B07_px+1257_py-0474,1633,0.974027,1.0,0.992431,0.983058,0.970323,0.963742
B07_px+1257_py-0474,1634,0.985353,1.0,0.993868,0.985959,0.974334,0.963605
B07_px+1257_py-0474,1635,0.99412,1.0,0.994436,0.990536,0.976703,0.972024
B07_px+1257_py-0474,1636,0.991065,1.0,0.996653,0.99524,0.990907,0.984228
B07_px+1257_py-0474,1637,0.984926,1.0,0.993897,0.984342,0.945458,0.912015
B07_px+1257_py-0474,1638,0.988186,1.0,0.989296,0.98641,0.975986,0.966023
B07_px+1257_py-0474,1639,0.989664,1.0,0.994159,0.990215,0.985576,0.96552
B07_px+1257_py-0474,1640,0.994334,1.0,0.995238,0.987149,0.980933,0.973878
B07_px+1257_py-0474,1641,0.994499,1.0,0.995489,0.993685,0.988901,0.974892
B07_px+1257_py-0474,1642,0.99056,1.0,0.996085,0.995456,0.992751,0.985211
B07_px+1257_py-0474,1643,0.99076,1.0,0.99501,0.99408,0.987925,0.981881
B07_px+1257_py-0474,1644,0.99234,1.0,0.996822,0.993808,0.98762,0.975006
B07_px+1257_py-0474,1645,0.988487,1.0,0.994338,0.994922,0.988084,0.979762
B07_px+1257_py-0474,1646,0.992053,1.0,0.995294,0.986437,0.974764,0.962029
B07_px+1257_py-0474,1647,0.995266,1.0,0.995125,0.993044,0.984109,0.970162
B07_px+1257_py-0474,1648,0.99346,1.0,0.993317,0.994191,0.989709,0.978901
B07_px+1257_py-0474,1649,0.993709,1.0,0.995888,0.99338,0.986409,0.96999
B07_px+1257_py-0474,1650,0.993111,1.0,0.994263,0.993518,0.983166,0.974409
B07_px+1257_py-0474,1651,0.9914,1.0,0.991451,0.993964,0.99173,0.980866
B07_px+1257_py-0474,1652,0.990633,1.0,0.992273,0.989596,0.985761,0.96623
B07_px+1257_py-0474,1653,0.986777,1.0,0.990928,0.993585,0.984959,0.971762
B07_px+1257_py-0474,1654,0.995442,1.0,0.996672,0.994548,0.987323,0.978909
B07_px+1257_py-0474,1655,0.993219,1.0,0.994081,0.98978,0.986569,0.97616
B07_px+1257_py-0474,1656,0.992479,1.0,0.993524,0.994059,0.986513,0.977005
B07_px+1257_py-0474,1657,0.993035,1.0,0.99386,0.996072,0.991101,0.984264
B07_px+1257_py-0474,1658,0.992403,1.0,0.994503,0.984748,0.973562,0.956581
B07_px+1257_py-0474,1659,0.99489,1.0,0.993939,0.982998,0.971069,0.954456
B07_px+1257_py-0474,1660,0.991461,1.0,0.994912,0.994294,0.990819,0.978626
B07_px+1257_py-0474,1661,0.989693,1.0,0.994489,0.996368,0.98783,0.976336
B07_px+1257_py-0474,1662,0.987852,1.0,0.991431,0.987497,0.982858,0.970055
B07_px+1257_py-0474,1663,0.995316,1.0,0.994709,0.986675,0.984886,0.9671
B07_px+1257_py-0474,1664,0.986785,1.0,0.991792,0.990182,0.978574,0.965018
B07_px+1257_py-0474,1665,0.994189,1.0,0.996514,0.99239,0.97974,0.961988
B07_px+1257_py-0474,1666,0.99266,1.0,0.995388,0.99333,0.990074,0.975539
B07_px+1257_py-0474,1667,0.993068,1.0,0.992825,0.995236,0.987621,0.973779
B07_px+1257_py-0474,1668,0.995746,1.0,0.995594,0.990679,0.990017,0.981157
B07_px+1257_py-0474,1669,0.973014,1.0,0.994014,0.988638,0.980152,0.973324
B07_px+1257_py-0474,1670,0.990932,1.0,0.997103,0.995196,0.992818,0.988523
B07_px+1257_py-0474,1671,0.989693,1.0,0.994469,0.988485,0.982848,0.976277
B07_px+1257_py-0474,1672,0.99186,1.0,0.995988,0.994566,0.990548,0.979392
B07_px+1257_py-0474,1673,0.994436,1.0,0.99635,0.991601,0.984424,0.966844
B07_px+1257_py-0474,1674,0.99307,1.0,0.995094,0.994307,0.988702,0.971768
B07_px+1257_py-0474,1675,0.987045,1.0,0.994844,0.993219,0.987969,0.980708
B07_px+1257_py-0474,1676,0.991949,1.0,0.994938,0.986809,0.977066,0.967442
B07_px+1257_py-0474,1677,0.991992,1.0,0.992602,0.992871,0.987159,0.983351
B07_px+1257_py-0474,1678,0.985174,1.0,0.991679,0.986849,0.980422,0.960288
B07_px+1257_py-0474,1679,0.993882,1.0,0.992053,0.993586,0.981188,0.965581
B07_px+1257_py-0474,1680,0.990293,1.0,0.99646,0.991584,0.989677,0.976372
B07_px+1257_py-0474,1681,0.988968,1.0,0.995542,0.99206,0.977855,0.966205
B07_px+1257_py-0474,1682,0.992646,1.0,0.992121,0.988331,0.979564,0.971581
B07_px+1257_py-0474,1683,0.993475,1.0,0.995639,0.993251,0.987065,0.974669
B07_px+1257_py-0474,1684,0.98949,1.0,0.992222,0.993869,0.98483,0.984097
B07_px+1257_py-0474,1685,0.992024,1.0,0.995381,0.989956,0.98733,0.983717
B07_px+1257_py-0474,1686,0.991713,1.0,0.995343,0.990698,0.990631,0.987227
B07_px+1257_py-0474,1687,0.996168,1.0,0.998038,0.992734,0.991423,0.988034
B07_px+1257_py-0474,1688,0.988104,1.0,0.994872,0.994066,0.990899,0.985763
B07_px+1257_py-0474,1689,0.993373,1.0,0.995474,0.98788,0.978827,0.963237
B07_px+1257_py-0474,1690,0.984429,1.0,0.995722,0.992356,0.980521,0.969922
B07_px+1257_py-0474,1691,0.9948,1.0,0.995042,0.991196,0.982197,0.968436
B07_px+1257_py-0474,1692,0.991406,1.0,0.995085,0.991975,0.988805,0.981165
B07_px+1257_py-0474,1693,0.99591,1.0,0.995576,0.987851,0.98492,0.975354
B07_px+1257_py-0474,1694,0.982716,1.0,0.989312,0.983669,0.965685,0.939744
B07_px+1257_py-0474,1695,0.990146,1.0,0.994356,0.990584,0.980428,0.970019
B07_px+1257_py-0474,1696,0.992504,1.0,0.9912,0.990309,0.984248,0.971122
B07_px+1257_py-0474,1697,0.981011,1.0,0.991019,0.994322,0.990187,0.97498
B07_px+1257_py-0474,1698,0.991489,1.0,0.995595,0.994909,0.990519,0.984016
B07_px+1257_py-0474,1699,0.993725,1.0,0.993895,0.992365,0.98663,0.977205
B07_px+1257_py-0474,1700,0.987358,1.0,0.991774,0.990719,0.980394,0.968575
B07_px+1257_py-0474,1701,0.995203,1.0,0.992599,0.992417,0.982637,0.970219
B07_px+1257_py-0474,1702,0.980742,1.0,0.992565,0.9827,0.975127,0.963175
B07_px+1257_py-0474,1703,0.993162,1.0,0.995545,0.992489,0.986118,0.973916
B07_px+1257_py-0474,1704,0.98566,1.0,0.996113,0.994835,0.990271,0.985436
B07_px+1257_py-0474,1705,0.993075,1.0,0.991365,0.988424,0.978652,0.969348
B07_px+1257_py-0474,1706,0.993592,1.0,0.996057,0.995396,0.988146,0.977035
B07_px+1257_py-0474,1707,0.98673,1.0,0.995414,0.993653,0.986687,0.975964
B07_px+1257_py-0474,1708,0.993517,1.0,0.994755,0.993989,0.990613,0.975951
B07_px+1257_py-0474,1709,-0.14123,1.0,0.176305,0.145954,0.151879,0.121755
B07_px+1257_py-0474,1710,0.991037,1.0,0.993415,0.991071,0.978139,0.967824
B07_px+1257_py-0474,1711,0.98635,1.0,0.994411,0.993566,0.987464,0.983309
B07_px+1257_py-0474,1712,0.988798,1.0,0.993985,0.992171,0.984147,0.968122
B07_px+1257_py-0474,1713,0.991469,1.0,0.995112,0.98801,0.979925,0.970825
B07_px+1257_py-0474,1714,0.962976,1.0,0.982849,0.988671,0.972041,0.954561
B07_px+1257_py-0474,1715,0.993285,1.0,0.994832,0.988936,0.972202,0.969392
B07_px+1257_py-0474,1716,0.991336,1.0,0.99452,0.993464,0.986883,0.982432
B07_px+1257_py-0474,1717,0.993085,1.0,0.994146,0.99523,0.991941,0.985982
B07_px+1257_py-0474,1718,0.991235,1.0,0.995412,0.995329,0.99064,0.983368
B07_px+1257_py-0474,1719,0.985115,1.0,0.990176,0.995263,0.990745,0.977569
B07_px+1257_py-0474,1720,0.989712,1.0,0.993994,0.991672,0.981784,0.976299
B07_px+1257_py-0474,1721,0.993038,1.0,0.99582,0.993118,0.992758,0.986978
B07_px+1257_py-0474,1722,0.989746,1.0,0.995548,0.992191,0.985745,0.981716
B07_px+1257_py-0474,1723,0.996376,1.0,0.99617,0.995938,0.98974,0.979765
B07_px+1257_py-0474,1724,0.98856,1.0,0.994838,0.988262,0.984836,0.97505
B07_px+1257_py-0474,1725,0.993658,1.0,0.996055,0.995485,0.988088,0.984146
B07_px+1257_py-0474,1726,0.991527,1.0,0.995756,0.990954,0.985137,0.978248
B07_px+1257_py-0474,1727,0.99256,1.0,0.995724,0.986798,0.980778,0.967099
B07_px+1257_py-0474,1728,0.994578,1.0,0.99586,0.992088,0.990767,0.986058
B07_px+1257_py-0474,1729,0.993286,1.0,0.995898,0.99497,0.9916,0.98638
B07_px+1257_py-0474,1730,0.989644,1.0,0.988282,0.97816,0.957564,0.927323
B07_px+1257_py-0474,1731,0.987103,1.0,0.994662,0.979428,0.976164,0.962521
B07_px+1257_py-0474,1732,0.993758,1.0,0.993089,0.987743,0.983016,0.974284
